balance,balance_thousands,age,accounts,tenure_year,calls_semester,logons_semester
55378.94,55.38,44.0,2.0,11.0,0.0,3.0
28982.7,28.98,41.5,2.0,21.0,0.0,3.0
45586.4,45.59,26.0,2.0,10.0,2.0,5.0
215856.72,215.86,62.5,2.0,14.0,5.0,8.0
56733.73,56.73,47.0,2.0,5.0,0.0,3.0
29100.81,29.1,57.5,2.0,6.0,1.0,4.0
125593.39,125.59,72.5,2.0,9.0,0.0,3.0
25041.51,25.04,33.0,2.0,4.0,0.0,3.0
395108.32,395.11,72.0,2.0,13.0,6.0,9.0
105558.54,105.56,62.0,2.0,16.0,0.0,3.0
85056.25,85.06,36.0,2.0,6.0,6.0,9.0
543128.89,543.13,64.5,2.0,13.0,6.0,9.0
26890.75,26.89,52.0,2.0,8.0,1.0,4.0
49403.16,49.4,38.5,2.0,6.0,3.0,6.0
26801.39,26.8,37.0,2.0,16.0,4.0,7.0
43505.69,43.51,26.0,2.0,4.0,1.0,4.0
74295.6,74.3,54.5,2.0,12.0,3.0,6.0
43552.36,43.55,44.5,2.0,9.0,1.0,4.0
61418.53,61.42,57.5,2.0,12.0,3.0,6.0
30772.15,30.77,30.0,2.0,5.0,0.0,3.0
36685.88,36.69,61.5,2.0,6.0,3.0,6.0
65194.18,65.19,69.0,2.0,15.0,4.0,7.0
27551.58,27.55,41.0,2.0,15.0,0.0,3.0
140873.6,140.87,42.0,2.0,13.0,1.0,4.0
94056.23,94.06,68.0,3.0,11.0,3.0,6.0
32623.57,32.62,41.0,2.0,15.0,3.0,6.0
271956.06,271.96,34.0,3.0,10.0,6.0,9.0
174923.1,174.92,67.0,2.0,9.0,4.0,7.0
53266.86,53.27,31.0,2.0,8.0,4.0,7.0
248553.45,248.55,34.0,2.0,7.0,2.0,5.0
53199.95,53.2,69.5,2.0,28.0,2.0,5.0
38587.74,38.59,41.0,2.0,4.0,1.0,4.0
99193.52,99.19,51.0,2.0,21.0,4.0,7.0
65227.04,65.23,42.5,2.0,7.0,0.0,3.0
50236.11,50.24,27.0,2.0,5.0,1.0,4.0
79199.18,79.2,36.0,2.0,5.0,5.0,8.0
49850.89,49.85,47.0,2.0,5.0,5.0,8.0
95693.98,95.69,58.0,2.0,17.0,1.0,4.0
24047.98,24.05,55.0,2.0,9.0,0.0,3.0
60259.95,60.26,33.5,2.0,11.0,1.0,4.0
63980.56,63.98,30.5,2.0,6.0,5.0,8.0
145891.79,145.89,31.5,2.0,4.0,2.0,5.0
143838.94,143.84,59.5,2.0,15.0,4.0,7.0
101717.61,101.72,53.5,2.0,17.0,0.0,3.0
86411.99,86.41,39.5,3.0,14.0,0.0,3.0
47101.33,47.1,54.5,2.0,9.0,4.0,7.0
39274.35,39.27,25.0,2.0,5.0,6.0,9.0
35147.71,35.15,21.5,2.0,4.0,0.0,3.0
74946.22,74.95,45.0,2.0,22.0,6.0,9.0
534155.8,534.16,57.5,3.0,25.0,6.0,9.0
109237.56,109.24,36.0,2.0,15.0,4.0,8.0
144130.48,144.13,52.5,3.0,13.0,0.0,3.0
183070.72,183.07,57.5,3.0,12.0,3.0,6.0
148966.14,148.97,45.5,2.0,8.0,5.0,8.0
31299.64,31.3,29.0,2.0,4.0,3.0,6.0
57412.7,57.41,61.0,2.0,15.0,3.0,6.0
53944.8,53.94,43.5,2.0,16.0,3.0,6.0
51699.81,51.7,61.0,2.0,15.0,2.0,5.0
25772.47,25.77,54.5,2.0,5.0,5.0,8.0
40270.73,40.27,38.0,2.0,17.0,5.0,8.0
87661.91,87.66,57.0,2.0,5.0,1.0,4.0
37916.22,37.92,57.0,2.0,3.0,6.0,9.0
79491.12,79.49,35.0,2.0,8.0,3.0,6.0
232774.16,232.77,58.0,4.0,6.0,6.0,9.0
38670.51,38.67,36.0,2.0,6.0,1.0,4.0
30229.02,30.23,24.0,2.0,14.0,0.0,3.0
34698.47,34.7,21.5,2.0,23.0,1.0,4.0
134972.38,134.97,32.5,3.0,7.0,1.0,4.0
218166.2,218.17,49.5,3.0,23.0,4.0,7.0
1527304.66,1527.3,56.5,4.0,25.0,3.0,6.0
56341.16,56.34,29.0,4.0,11.0,6.0,9.0
31105.57,31.11,24.5,2.0,5.0,1.0,4.0
176461.76,176.46,56.5,2.0,13.0,5.0,8.0
38451.88,38.45,49.0,2.0,13.0,0.0,3.0
73006.71,73.01,63.5,2.0,21.0,4.0,7.0
68404.92,68.4,59.5,2.0,23.0,1.0,4.0
33921.69,33.92,65.5,2.0,13.0,6.0,9.0
137292.83,137.29,28.5,2.0,34.0,6.0,9.0
115173.8,115.17,22.5,2.0,16.0,3.0,7.0
175929.06,175.93,64.5,2.0,17.0,1.0,4.0
67966.87,67.97,39.5,2.0,9.0,6.0,9.0
108542.09,108.54,41.5,2.0,4.0,4.0,7.0
59445.49,59.45,46.5,2.0,12.0,4.0,7.0
108433.17,108.43,64.5,3.0,20.0,6.0,9.0
177782.82,177.78,56.5,2.0,22.0,6.0,9.0
33660.59,33.66,64.5,2.0,15.0,4.0,7.0
41931.21,41.93,44.5,2.0,27.0,0.0,3.0
40128.05,40.13,60.5,3.0,24.0,2.0,5.0
32992.86,32.99,35.5,2.0,15.0,6.0,9.0
48134.65,48.13,71.5,2.0,13.0,0.0,3.0
31696.06,31.7,28.5,2.0,6.0,0.0,3.0
56581.17,56.58,43.5,2.0,7.0,0.0,3.0
43010.77,43.01,53.5,2.0,6.0,0.0,3.0
27355.55,27.36,52.0,2.0,19.0,5.0,8.0
24910.86,24.91,53.0,2.0,15.0,6.0,9.0
44740.52,44.74,47.0,2.0,10.0,0.0,3.0
55952.66,55.95,63.5,2.0,6.0,6.0,9.0
46206.89,46.21,31.0,3.0,5.0,6.0,9.0
33401.43,33.4,67.0,2.0,21.0,2.0,5.0
69132.46,69.13,24.0,2.0,7.0,2.0,5.0
47514.76,47.51,51.0,2.0,9.0,3.0,6.0
36184.41,36.18,54.0,2.0,6.0,4.0,7.0
33197.45,33.2,24.0,2.0,7.0,6.0,9.0
83697.54,83.7,63.0,2.0,24.0,5.0,8.0
71860.06,71.86,62.5,2.0,25.0,3.0,6.0
911771.29,911.77,37.0,4.0,13.0,5.0,8.0
140649.47,140.65,56.0,3.0,10.0,6.0,9.0
1042973.68,1042.97,57.5,2.0,8.0,6.0,9.0
31722.94,31.72,28.0,2.0,8.0,4.0,7.0
89449.19,89.45,25.5,2.0,6.0,6.0,9.0
368735.22,368.74,68.5,2.0,9.0,1.0,4.0
73361.88,73.36,70.5,2.0,13.0,3.0,6.0
58258.46,58.26,30.5,2.0,5.0,6.0,9.0
51224.44,51.22,42.5,2.0,6.0,0.0,3.0
94401.76,94.4,66.5,2.0,15.0,1.0,4.0
46221.11,46.22,69.5,2.0,21.0,1.0,4.0
117855.61,117.86,42.0,2.0,12.0,0.0,3.0
2014415.91,2014.42,61.0,3.0,23.0,0.0,3.0
54982.79,54.98,49.5,2.0,13.0,5.0,8.0
111701.9,111.7,31.5,3.0,14.0,3.0,6.0
31260.82,31.26,31.0,2.0,8.0,1.0,4.0
92793.21,92.79,57.0,2.0,31.0,6.0,9.0
434771.82,434.77,55.5,2.0,11.0,3.0,6.0
59454.12,59.45,54.5,3.0,6.0,2.0,5.0
123314.4,123.31,66.5,2.0,8.0,5.0,8.0
140473.9,140.47,57.0,3.0,20.0,6.0,9.0
43476.47,43.48,51.5,2.0,27.0,0.0,3.0
32001.11,32.0,53.0,3.0,4.0,2.0,5.0
35488.16,35.49,37.0,2.0,11.0,1.0,4.0
33956.82,33.96,25.0,2.0,15.0,5.0,8.0
412720.16,412.72,36.0,3.0,10.0,3.0,6.0
181754.78,181.75,57.5,2.0,19.0,3.0,6.0
45984.34,45.98,37.0,2.0,5.0,2.0,5.0
77074.11,77.07,60.0,4.0,4.0,2.0,5.0
32233.63,32.23,68.5,2.0,6.0,0.0,3.0
558066.71,558.07,50.0,3.0,20.0,4.0,7.0
97268.99,97.27,44.0,2.0,12.0,6.0,9.0
1014387.0,1014.39,65.5,2.0,6.0,6.0,9.0
38732.03,38.73,42.5,2.0,15.0,0.0,3.0
234087.35,234.09,54.0,2.0,21.0,6.0,9.0
56697.08,56.7,27.5,3.0,5.0,6.0,9.0
44280.99,44.28,54.5,2.0,9.0,1.0,4.0
81098.09,81.1,42.5,2.0,8.0,0.0,3.0
209665.79,209.67,63.5,2.0,14.0,6.0,9.0
45123.51,45.12,47.0,3.0,8.0,2.0,5.0
30798.86,30.8,33.0,2.0,6.0,5.0,8.0
122983.04,122.98,65.5,2.0,10.0,3.0,6.0
46292.68,46.29,27.0,2.0,6.0,3.0,6.0
827689.58,827.69,61.5,3.0,9.0,6.0,9.0
119842.52,119.84,60.5,2.0,6.0,5.0,8.0
313039.98,313.04,34.5,2.0,9.0,5.0,8.0
44911.29,44.91,68.5,2.0,8.0,3.0,6.0
160477.9,160.48,35.0,3.0,16.0,3.0,6.0
47390.64,47.39,51.0,3.0,14.0,4.0,7.0
27922.59,27.92,54.0,2.0,15.0,4.0,7.0
94766.26,94.77,24.0,4.0,5.0,3.0,6.0
25041.12,25.04,28.5,2.0,23.0,2.0,5.0
124730.04,124.73,39.0,3.0,14.0,2.0,5.0
92293.97,92.29,66.5,2.0,15.0,2.0,5.0
64576.58,64.58,43.5,2.0,14.0,5.0,8.0
81099.69,81.1,42.0,3.0,6.0,5.0,8.0
42587.39,42.59,48.0,2.0,10.0,1.0,4.0
202516.31,202.52,43.5,2.0,10.0,2.0,5.0
193841.5,193.84,80.5,4.0,33.0,3.0,6.0
96722.86,96.72,59.0,2.0,14.0,1.0,4.0
104266.06,104.27,83.5,2.0,38.0,4.0,7.0
261127.38,261.13,88.5,2.0,4.0,1.0,4.0
858972.98,858.97,68.0,2.0,15.0,5.0,8.0
190964.39,190.96,57.0,2.0,15.0,0.0,3.0
427649.23,427.65,59.0,2.0,15.0,2.0,5.0
32182.44,32.18,49.5,2.0,5.0,0.0,3.0
39993.9,39.99,39.0,2.0,5.0,4.0,7.0
25721.67,25.72,35.5,2.0,8.0,1.0,4.0
101618.96,101.62,40.0,2.0,7.0,1.0,4.0
43519.49,43.52,58.5,2.0,14.0,0.0,4.0
734833.15,734.83,57.0,2.0,7.0,5.0,8.0
157522.71,157.52,57.0,2.0,14.0,1.0,4.0
108417.51,108.42,71.5,3.0,5.0,5.0,8.0
32267.32,32.27,26.5,2.0,4.0,1.0,4.0
77318.62,77.32,25.5,2.0,5.0,1.0,4.0
34276.05,34.28,31.0,2.0,10.0,0.0,3.0
71106.79,71.11,24.5,3.0,7.0,3.0,6.0
25590.73,25.59,36.5,2.0,6.0,6.0,9.0
211147.59,211.15,37.0,4.0,5.0,6.0,9.0
39561.88,39.56,68.0,2.0,10.0,1.0,4.0
248785.24,248.79,76.0,2.0,15.0,0.0,3.0
43030.84,43.03,57.5,2.0,11.0,5.0,8.0
26843.46,26.84,48.0,2.0,4.0,2.0,5.0
74532.56,74.53,66.0,2.0,6.0,3.0,6.0
42951.92,42.95,25.5,3.0,4.0,6.0,9.0
212170.95,212.17,50.0,2.0,11.0,4.0,7.0
61361.67,61.36,49.0,2.0,7.0,6.0,9.0
42588.56,42.59,67.0,2.0,3.0,6.0,9.0
58035.49,58.04,55.0,2.0,19.0,6.0,9.0
109281.27,109.28,35.0,2.0,5.0,3.0,6.0
35643.93,35.64,25.0,2.0,2.0,3.0,6.0
34027.0,34.03,66.5,2.0,15.0,3.0,6.0
607958.97,607.96,40.5,4.0,24.0,3.0,6.0
237062.41,237.06,53.5,3.0,12.0,5.0,8.0
72003.17,72.0,39.5,2.0,11.0,1.0,4.0
109918.15,109.92,60.5,2.0,8.0,5.0,8.0
61850.06,61.85,65.0,2.0,22.0,1.0,4.0
173723.98,173.72,73.0,2.0,15.0,6.0,9.0
70650.68,70.65,33.0,2.0,8.0,1.0,4.0
25754.65,25.75,41.5,2.0,5.0,2.0,5.0
532506.28,532.51,45.5,2.0,6.0,0.0,3.0
119992.69,119.99,72.0,2.0,17.0,6.0,9.0
74928.69,74.93,41.5,2.0,13.0,0.0,3.0
159610.67,159.61,29.5,2.0,5.0,6.0,9.0
61984.55,61.98,48.0,2.0,14.0,6.0,9.0
369159.84,369.16,61.5,3.0,18.0,4.0,7.0
45062.1,45.06,33.0,2.0,12.0,0.0,3.0
47114.65,47.11,75.0,2.0,8.0,4.0,7.0
259340.49,259.34,48.0,2.0,22.0,6.0,9.0
42555.18,42.56,61.0,2.0,9.0,0.0,3.0
64254.86,64.25,30.0,2.0,6.0,1.0,4.0
57726.67,57.73,25.0,2.0,5.0,0.0,3.0
54096.0,54.1,45.5,3.0,21.0,3.0,6.0
24257.56,24.26,58.5,2.0,19.0,0.0,3.0
23792.38,23.79,42.5,2.0,12.0,0.0,3.0
265917.18,265.92,39.5,3.0,4.0,6.0,9.0
67027.02,67.03,76.0,2.0,6.0,5.0,8.0
107667.73,107.67,21.0,3.0,15.0,0.0,3.0
162212.53,162.21,33.0,3.0,13.0,3.0,6.0
189874.69,189.87,70.0,2.0,13.0,4.0,7.0
51294.41,51.29,27.0,2.0,4.0,6.0,9.0
49615.61,49.62,58.0,3.0,7.0,0.0,3.0
69874.32,69.87,21.5,2.0,7.0,3.0,6.0
144703.3,144.7,46.0,3.0,28.0,6.0,9.0
30327.88,30.33,59.5,2.0,8.0,2.0,5.0
55094.01,55.09,73.0,2.0,7.0,6.0,9.0
375450.52,375.45,80.0,2.0,27.0,6.0,9.0
163430.5,163.43,57.5,2.0,16.0,1.0,4.0
99488.55,99.49,59.0,2.0,10.0,2.0,5.0
26983.25,26.98,24.0,2.0,9.0,6.0,9.0
762519.89,762.52,46.5,3.0,6.0,4.0,7.0
43928.7,43.93,52.5,2.0,33.0,4.0,7.0
381238.06,381.24,62.5,2.0,7.0,2.0,5.0
481790.19,481.79,55.5,4.0,17.0,6.0,9.0
69929.98,69.93,56.5,2.0,15.0,5.0,8.0
25781.71,25.78,22.5,2.0,9.0,1.0,4.0
26910.64,26.91,39.5,2.0,14.0,1.0,4.0
37647.71,37.65,42.0,2.0,4.0,1.0,4.0
43561.7,43.56,57.5,2.0,4.0,0.0,3.0
271691.91,271.69,54.5,3.0,21.0,5.0,8.0
90805.41,90.81,48.5,2.0,14.0,2.0,5.0
26881.3,26.88,50.5,2.0,13.0,0.0,3.0
89168.01,89.17,45.5,2.0,15.0,1.0,4.0
635461.58,635.46,57.0,2.0,8.0,6.0,9.0
30502.86,30.5,74.5,2.0,26.0,5.0,8.0
80922.21,80.92,60.5,2.0,26.0,6.0,9.0
39839.79,39.84,38.0,2.0,4.0,2.0,5.0
95921.48,95.92,48.5,3.0,15.0,5.0,8.0
119138.65,119.14,56.5,2.0,21.0,1.0,4.0
317695.08,317.7,32.0,2.0,10.0,6.0,9.0
44218.75,44.22,22.5,2.0,6.0,1.0,4.0
41093.4,41.09,67.5,3.0,16.0,6.0,9.0
46980.15,46.98,30.0,2.0,5.0,4.0,7.0
25279.17,25.28,65.0,2.0,7.0,0.0,3.0
96027.49,96.03,85.0,2.0,19.0,6.0,9.0
100643.94,100.64,57.0,2.0,15.0,1.0,4.0
455275.47,455.28,23.5,2.0,24.0,1.0,4.0
332726.48,332.73,70.0,2.0,14.0,6.0,9.0
29519.3,29.52,28.0,2.0,4.0,0.0,3.0
757610.94,757.61,58.0,3.0,30.0,3.0,6.0
24879.89,24.88,46.5,2.0,8.0,6.0,9.0
41755.21,41.76,55.5,2.0,15.0,2.0,5.0
47610.14,47.61,52.5,2.0,5.0,0.0,3.0
48623.49,48.62,43.5,2.0,5.0,0.0,3.0
32890.92,32.89,46.0,2.0,18.0,2.0,5.0
49930.9,49.93,60.5,2.0,15.0,6.0,9.0
56507.56,56.51,69.5,2.0,7.0,4.0,7.0
50289.86,50.29,29.0,2.0,4.0,1.0,4.0
56991.42,56.99,24.0,2.0,6.0,6.0,9.0
55528.2,55.53,71.5,3.0,6.0,5.0,8.0
45217.0,45.22,72.0,3.0,6.0,6.0,9.0
52690.97,52.69,48.0,2.0,9.0,2.0,5.0
72632.85,72.63,72.0,3.0,33.0,5.0,8.0
233091.78,233.09,59.5,2.0,4.0,1.0,4.0
56245.01,56.25,46.5,2.0,6.0,3.0,6.0
37429.56,37.43,20.0,3.0,4.0,6.0,9.0
49584.39,49.58,39.0,2.0,12.0,1.0,4.0
42991.46,42.99,40.5,2.0,6.0,5.0,8.0
29538.26,29.54,51.5,2.0,5.0,2.0,5.0
41112.12,41.11,25.0,2.0,4.0,6.0,9.0
67463.28,67.46,51.0,2.0,13.0,3.0,6.0
52600.87,52.6,27.5,2.0,13.0,2.0,5.0
188753.33,188.75,46.5,3.0,21.0,2.0,5.0
221433.43,221.43,53.5,3.0,12.0,0.0,3.0
47876.37,47.88,27.5,2.0,9.0,6.0,9.0
160440.22,160.44,36.5,2.0,15.0,6.0,9.0
101440.87,101.44,76.5,3.0,6.0,6.0,9.0
140511.63,140.51,53.5,3.0,14.0,6.0,9.0
49720.15,49.72,48.5,2.0,7.0,3.0,6.0
202345.42,202.35,64.5,4.0,15.0,6.0,9.0
29925.09,29.93,41.0,2.0,14.0,0.0,3.0
28124.41,28.12,23.5,2.0,4.0,2.0,6.0
93173.8,93.17,39.5,2.0,15.0,6.0,9.0
48952.2,48.95,66.5,2.0,13.0,5.0,8.0
26234.63,26.23,31.0,2.0,6.0,0.0,3.0
493014.04,493.01,52.0,2.0,4.0,6.0,9.0
31508.15,31.51,25.5,2.0,4.0,0.0,3.0
142749.42,142.75,42.5,3.0,5.0,0.0,4.0
50542.59,50.54,52.5,2.0,15.0,0.0,3.0
48251.81,48.25,55.0,2.0,7.0,6.0,9.0
70382.72,70.38,36.5,2.0,21.0,3.0,6.0
27753.17,27.75,66.5,2.0,8.0,0.0,3.0
79882.99,79.88,66.5,2.0,13.0,2.0,5.0
67795.08,67.8,31.5,2.0,5.0,5.0,8.0
25062.7,25.06,32.5,2.0,14.0,0.0,3.0
144253.99,144.25,30.5,3.0,10.0,1.0,4.0
106290.36,106.29,57.0,2.0,4.0,5.0,8.0
34549.52,34.55,21.0,2.0,4.0,2.0,5.0
172515.99,172.52,32.0,3.0,12.0,6.0,9.0
30842.33,30.84,53.0,2.0,11.0,4.0,7.0
99117.09,99.12,49.5,2.0,8.0,1.0,4.0
452726.0,452.73,58.0,2.0,7.0,6.0,9.0
26655.08,26.66,30.0,3.0,13.0,1.0,4.0
172175.97,172.18,32.0,2.0,15.0,4.0,7.0
351981.93,351.98,71.5,2.0,19.0,5.0,8.0
48384.14,48.38,64.0,2.0,6.0,6.0,9.0
27059.95,27.06,53.5,2.0,13.0,4.0,7.0
121398.03,121.4,38.0,3.0,14.0,1.0,4.0
90625.76,90.63,56.0,2.0,26.0,0.0,3.0
91281.99,91.28,45.5,2.0,9.0,3.0,6.0
32507.7,32.51,22.0,3.0,6.0,2.0,5.0
55046.21,55.05,66.0,2.0,11.0,2.0,5.0
63291.76,63.29,24.0,2.0,9.0,0.0,3.0
63667.16,63.67,90.5,3.0,22.0,5.0,8.0
30177.24,30.18,19.5,2.0,7.0,2.0,5.0
25790.53,25.79,57.0,2.0,18.0,2.0,5.0
305164.17,305.16,54.5,3.0,10.0,6.0,9.0
50162.75,50.16,51.5,2.0,12.0,0.0,3.0
101247.84,101.25,48.0,2.0,12.0,1.0,4.0
61161.61,61.16,58.5,2.0,14.0,4.0,7.0
29002.36,29.0,56.0,2.0,6.0,5.0,8.0
45894.42,45.89,19.5,3.0,21.0,2.0,5.0
71177.62,71.18,51.0,4.0,19.0,6.0,9.0
93336.28,93.34,51.5,3.0,20.0,1.0,4.0
33428.33,33.43,44.5,2.0,13.0,1.0,4.0
70197.91,70.2,32.0,2.0,11.0,3.0,6.0
24835.42,24.84,55.0,2.0,11.0,0.0,3.0
852060.39,852.06,47.5,3.0,19.0,6.0,9.0
30800.01,30.8,85.0,2.0,4.0,6.0,9.0
81328.62,81.33,50.5,2.0,16.0,2.0,5.0
41790.14,41.79,61.5,2.0,17.0,6.0,9.0
30820.14,30.82,27.5,2.0,6.0,0.0,3.0
54629.21,54.63,44.0,2.0,12.0,6.0,9.0
107771.27,107.77,43.5,2.0,15.0,1.0,4.0
160977.53,160.98,62.0,2.0,9.0,2.0,5.0
601117.92,601.12,55.5,4.0,25.0,6.0,9.0
168328.52,168.33,62.0,2.0,23.0,0.0,3.0
42858.46,42.86,60.5,2.0,14.0,4.0,7.0
44174.39,44.17,53.5,2.0,33.0,2.0,5.0
220762.53,220.76,51.0,3.0,17.0,6.0,9.0
138893.08,138.89,72.0,2.0,7.0,2.0,5.0
1005521.9,1005.52,68.5,2.0,15.0,6.0,9.0
58577.2,58.58,23.5,2.0,6.0,4.0,7.0
109555.12,109.56,46.5,5.0,20.0,6.0,9.0
371602.42,371.6,61.5,2.0,14.0,6.0,9.0
144750.73,144.75,70.5,4.0,33.0,6.0,9.0
206691.52,206.69,64.5,2.0,4.0,1.0,4.0
269749.39,269.75,42.5,4.0,17.0,5.0,8.0
75902.91,75.9,42.5,2.0,9.0,0.0,3.0
302407.27,302.41,73.5,2.0,15.0,5.0,8.0
112437.46,112.44,51.0,3.0,6.0,4.0,7.0
61656.36,61.66,26.0,2.0,21.0,0.0,3.0
40819.32,40.82,42.5,2.0,11.0,6.0,9.0
79716.29,79.72,54.0,2.0,12.0,3.0,6.0
356991.46,356.99,64.5,3.0,20.0,3.0,6.0
102168.69,102.17,33.0,2.0,14.0,1.0,4.0
80695.25,80.7,31.5,2.0,18.0,6.0,9.0
47475.35,47.48,53.5,2.0,4.0,4.0,7.0
350484.23,350.48,68.0,3.0,26.0,0.0,3.0
231175.28,231.18,69.0,3.0,12.0,3.0,6.0
28559.28,28.56,31.5,2.0,13.0,2.0,5.0
1459386.25,1459.39,83.0,3.0,31.0,6.0,9.0
144878.21,144.88,56.5,2.0,18.0,6.0,9.0
30558.18,30.56,23.0,2.0,6.0,6.0,9.0
50781.35,50.78,27.0,3.0,4.0,1.0,4.0
499207.29,499.21,57.0,4.0,7.0,6.0,9.0
38862.6,38.86,56.0,3.0,4.0,3.0,6.0
118239.63,118.24,71.0,2.0,9.0,6.0,9.0
195067.71,195.07,52.0,2.0,13.0,6.0,9.0
348617.06,348.62,84.5,2.0,15.0,2.0,5.0
97845.36,97.85,44.5,3.0,22.0,4.0,7.0
90918.08,90.92,63.0,2.0,21.0,6.0,9.0
30325.65,30.33,60.5,2.0,2.0,1.0,4.0
141604.86,141.6,41.5,2.0,11.0,1.0,4.0
94094.62,94.09,60.0,2.0,33.0,0.0,4.0
117057.13,117.06,65.0,2.0,14.0,3.0,6.0
33729.63,33.73,31.5,2.0,5.0,0.0,3.0
27762.29,27.76,33.0,2.0,10.0,1.0,4.0
38963.81,38.96,27.0,2.0,8.0,6.0,9.0
29913.51,29.91,17.5,2.0,20.0,2.0,5.0
336990.31,336.99,57.5,2.0,15.0,1.0,4.0
696327.83,696.33,45.5,2.0,19.0,0.0,3.0
59517.83,59.52,63.0,2.0,12.0,6.0,9.0
122218.25,122.22,29.5,4.0,5.0,6.0,9.0
116786.97,116.79,67.5,2.0,3.0,2.0,5.0
60748.31,60.75,42.0,2.0,12.0,4.0,7.0
209149.17,209.15,53.5,2.0,10.0,5.0,8.0
46677.89,46.68,32.5,2.0,21.0,2.0,5.0
47544.21,47.54,55.5,2.0,4.0,0.0,3.0
421596.07,421.6,63.5,2.0,20.0,6.0,9.0
32304.11,32.3,32.0,3.0,9.0,6.0,9.0
535674.81,535.67,56.5,2.0,6.0,4.0,7.0
49369.86,49.37,27.5,2.0,4.0,6.0,9.0
299940.88,299.94,37.0,2.0,9.0,4.0,7.0
36890.91,36.89,35.0,2.0,15.0,1.0,4.0
73011.66,73.01,35.5,2.0,9.0,1.0,4.0
187197.04,187.2,53.5,3.0,24.0,3.0,6.0
394873.74,394.87,66.5,2.0,24.0,5.0,8.0
52980.44,52.98,30.0,2.0,13.0,6.0,9.0
55182.04,55.18,61.0,2.0,9.0,5.0,8.0
62868.7,62.87,26.5,2.0,9.0,0.0,3.0
45110.22,45.11,26.5,3.0,6.0,5.0,8.0
199066.89,199.07,59.0,2.0,12.0,2.0,5.0
141891.83,141.89,59.5,3.0,15.0,2.0,5.0
45816.39,45.82,59.5,2.0,8.0,0.0,3.0
28168.09,28.17,62.5,2.0,13.0,1.0,4.0
347465.26,347.47,45.0,3.0,18.0,6.0,9.0
101256.56,101.26,53.0,3.0,30.0,1.0,4.0
149026.25,149.03,51.0,2.0,15.0,3.0,6.0
33340.86,33.34,30.5,2.0,9.0,0.0,3.0
121226.76,121.23,46.5,2.0,15.0,1.0,4.0
35415.15,35.42,28.0,2.0,4.0,6.0,9.0
185551.03,185.55,36.0,2.0,11.0,4.0,7.0
60982.02,60.98,27.5,2.0,6.0,1.0,4.0
40807.53,40.81,28.5,2.0,5.0,3.0,6.0
198992.02,198.99,68.5,2.0,4.0,4.0,7.0
83841.26,83.84,41.0,3.0,22.0,5.0,8.0
199385.68,199.39,48.5,2.0,21.0,1.0,4.0
76118.98,76.12,37.5,3.0,17.0,6.0,9.0
38717.19,38.72,38.5,2.0,5.0,0.0,3.0
35179.09,35.18,67.5,3.0,19.0,6.0,9.0
64756.83,64.76,58.5,2.0,15.0,0.0,3.0
55321.98,55.32,56.0,2.0,8.0,1.0,4.0
42808.26,42.81,42.0,2.0,4.0,6.0,9.0
78726.88,78.73,29.5,2.0,15.0,5.0,8.0
54985.1,54.99,23.5,2.0,7.0,2.0,5.0
257187.54,257.19,49.0,2.0,22.0,5.0,8.0
3722386.06,3722.39,47.5,3.0,26.0,6.0,9.0
115801.11,115.8,66.5,2.0,14.0,0.0,3.0
30062.57,30.06,46.5,2.0,22.0,2.0,5.0
41539.98,41.54,40.5,2.0,10.0,0.0,3.0
258274.89,258.27,49.5,2.0,10.0,1.0,4.0
393268.32,393.27,45.0,3.0,4.0,6.0,9.0
36643.95,36.64,59.5,2.0,26.0,3.0,6.0
35142.76,35.14,35.0,2.0,6.0,0.0,3.0
60878.24,60.88,58.5,2.0,10.0,0.0,3.0
45242.38,45.24,72.0,2.0,14.0,4.0,7.0
339812.88,339.81,43.0,2.0,15.0,6.0,9.0
51738.52,51.74,20.0,2.0,12.0,2.0,6.0
45434.6,45.43,52.5,2.0,8.0,1.0,4.0
35001.53,35.0,75.5,2.0,24.0,6.0,9.0
114691.66,114.69,27.0,3.0,4.0,6.0,9.0
37519.63,37.52,28.5,2.0,8.0,0.0,3.0
38648.25,38.65,50.0,3.0,11.0,6.0,9.0
50776.73,50.78,80.5,2.0,9.0,1.0,4.0
291715.29,291.72,62.0,2.0,17.0,3.0,6.0
95818.97,95.82,57.0,2.0,23.0,1.0,4.0
28506.78,28.51,34.5,2.0,11.0,0.0,3.0
221563.37,221.56,47.5,2.0,5.0,3.0,6.0
48954.99,48.95,27.5,2.0,5.0,6.0,9.0
625753.24,625.75,69.5,2.0,14.0,4.0,7.0
52949.11,52.95,62.0,2.0,15.0,5.0,8.0
1606996.72,1607.0,38.5,3.0,5.0,1.0,4.0
99167.58,99.17,48.0,2.0,5.0,3.0,6.0
53118.68,53.12,50.0,2.0,4.0,2.0,5.0
64705.48,64.71,25.5,3.0,5.0,6.0,9.0
29650.81,29.65,31.5,3.0,7.0,0.0,3.0
427853.47,427.85,64.0,2.0,18.0,6.0,9.0
706392.39,706.39,67.0,2.0,10.0,2.0,5.0
49447.29,49.45,45.5,2.0,6.0,6.0,9.0
162321.57,162.32,56.0,2.0,4.0,3.0,6.0
124655.87,124.66,56.5,2.0,12.0,2.0,5.0
61081.24,61.08,39.5,2.0,6.0,6.0,9.0
60975.29,60.98,24.5,2.0,5.0,6.0,9.0
89576.2,89.58,74.5,2.0,4.0,6.0,9.0
415342.68,415.34,74.5,4.0,12.0,6.0,9.0
